id,mode,k,n,pruning_count,pruning_edges,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,full_base_stabilizer_rank,full_valid_stabilizer_rank,full_valid_rank_matches,edge_rule_base_generator_rank,edge_rule_valid_generator_rank,predicted_valid_by_edge_rule,edge_rule_rank_matches,edge_rule_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_span,violation_kernel_valid_rank,violation_kernel_valid_formula_rank,violation_kernel_formula_rank_matches_masks,predicted_valid_by_violation_kernel,violation_kernel_rank_matches,violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_violation_kernel_span,labelled_violation_kernel_valid_rank,labelled_violation_kernel_valid_formula_rank,labelled_violation_kernel_formula_rank_matches_masks,predicted_valid_by_labelled_violation_kernel,labelled_violation_kernel_rank_matches,labelled_violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_labelled_violation_kernel_span,graph_valid_span_rank,graph_valid_span_rank_matches,graph_valid_rank_matches_full_valid,decisions,fix_union,edge_rule_base_generators,edge_rule_valid_generators,edge_rule_valid_span_masks,violation_kernel_valid_masks,labelled_violation_kernel_valid_masks,full_valid_stabilizer_masks,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-p2-n9-0001,ddgp,2,9,2,1-7;3-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{4,7}:base-clique;{9}@{4,7}:cone",,{},{},{},{},6,6,6,6,6,6,10,3
ddgp-p2-n9-0002,ddgp,2,9,2,2-8;7-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{1,6}:base-clique;{7}@{1,6}:cone",,{},{},{},{},6,5,8,6,5,8,6,2
ddgp-p2-n9-0003,ddgp,2,9,2,3-6;8-9,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{5,6}:base-clique;{9}@{5,6}:cone;{8}@{2,6}:base-clique;{8}@{2,6}:cone",,{},"{};{8,9}",{},{},5,5,4,5,5,4,7,2
ddgp-p2-n9-0004,ddgp,2,9,2,2-7;2-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{3,6}:base-clique;{7}@{3,6}:cone",,{},{},{},{},6,6,7,6,6,7,10,2
ddgp-p2-n9-0005,ddgp,2,9,2,2-9;5-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,9}","{1,2,3,4,5,6,9}","{9}@{3,6}:base-clique;{9}@{3,6}:cone;{6,9}@{3,4}:cone",,{},{};{6},{},{},5,5,5,5,5,5,8,2
ddgp-p2-n9-0006,ddgp,2,9,2,3-9;6-7,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,8}:base-clique;{9}@{2,8}:cone;{7}@{2,3}:cone;{6}@{4,5}:cone",,{},"{};{6,7}",{},{},4,4,2,4,4,2,8,3
ddgp-p2-n9-0007,ddgp,2,9,2,3-8;5-9,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,7}:base-clique;{9}@{1,7}:cone;{8}@{2,6}:base-clique;{8}@{2,6}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone",,{},"{};{5,9}",{},{},6,4,8,6,4,8,8,3
ddgp-p2-n9-0008,ddgp,2,9,2,2-7;6-8,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,5}:cone;{7}@{1,5}:cone;{7,8}@{1,5}:base-clique;{6}@{3,4}:base-clique;{6}@{3,4}:cone",,{},"{};{6,8}",{},{},4,2,3,4,2,3,2,1
ddgp-p2-n9-0009,ddgp,2,9,2,5-9;6-7,5,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{3,7}:base-clique;{9}@{3,7}:cone;{7,9}@{2,3}:base-clique;{7,9}@{2,3}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone;{5}@{2,4}:base-clique;{5}@{2,4}:cone",,{},"{};{6,7};{5,9};{5,6,7,9}",{},{},6,4,10,6,4,10,5,2
ddgp-p2-n9-0010,ddgp,2,9,2,2-5;5-6,3,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6}","{1,2,4,5,6}","{6}@{1,4}:cone;{5}@{1,4}:cone;{5,6}@{1,4}:base-clique;{4,5,6}@{1,2}:base-clique;{4,5,6}@{1,2}:cone","{4,5,6}@{1,2}:base-clique;{4,5,6}@{1,2}:cone","{};{4,5,6}","{};{4,5,6}","{};{4,5,6}","{};{4,5,6}",3,2,2,2,1,1,1,1
ddgp-p2-n9-0011,ddgp,2,9,2,1-4;5-9,3,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,9}","{1,2,3,4,5,9}","{9}@{1,3}:base-clique;{9}@{1,3}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone;{4,5}@{2,3}:base-clique;{4,5}@{2,3}:cone",,{},"{};{5,9}",{},{},5,4,7,4,2,6,3,2
ddgp-p2-n9-0012,ddgp,2,9,2,5-8;6-8,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,7}:base-clique;{8}@{1,7}:cone",,{},{},{},{},6,5,5,6,5,5,13,4
ddgp-p2-n9-0013,ddgp,2,9,2,1-8;6-7,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,5,6,7,8}","{8}@{2,7}:base-clique;{8}@{2,7}:cone;{6}@{2,3}:cone",,{},{},{},{},4,3,3,4,3,3,6,3
ddgp-p2-n9-0014,ddgp,2,9,2,1-6;2-5,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6}","{1,2,3,4,5,6}","{6}@{4,5}:base-clique;{6}@{4,5}:cone",,{},{},{},{},6,6,7,5,5,6,7,2
ddgp-p2-n9-0015,ddgp,2,9,2,5-7;7-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,8}","{1,2,3,4,5,7,8}","{8}@{4,5}:base-clique;{8}@{4,5}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone",,{},{},{},{},5,5,5,5,5,5,6,2
ddgp-p2-n9-0016,ddgp,2,9,2,2-6;3-7,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7}","{1,2,3,4,6,7}","{7}@{2,4}:base-clique;{7}@{2,4}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone",,{},{},{},{},6,7,8,4,3,5,3,1
ddgp-p2-n9-0017,ddgp,2,9,2,3-8;3-9,5,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{5,6}:base-clique;{9}@{5,6}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone;{5,6,8,9}@{3,4}:base-clique","{5,6,8,9}@{3,4}:base-clique","{};{5,6,8,9}","{};{5,6,8,9}","{};{5,6,8,9}","{};{5,6,8,9}",5,5,4,5,5,4,8,2
ddgp-p2-n9-0018,ddgp,2,9,2,3-7;7-9,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,9}","{1,2,3,4,5,7,9}","{9}@{4,5}:base-clique;{9}@{4,5}:cone;{7}@{1,2}:base-clique;{7}@{1,2}:cone;{5,9}@{1,4}:base-clique;{5,9}@{1,4}:cone;{4,5,9}@{1,3}:base-clique;{4,5,9}@{1,3}:cone",,{},"{};{5};{4};{4,5}",{},{},6,6,10,5,4,7,5,2
ddgp-p2-n9-0019,ddgp,2,9,2,2-7;4-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,9}","{1,2,3,4,6,7,9}","{9}@{2,3}:base-clique;{9}@{2,3}:cone;{7}@{3,6}:base-clique;{7}@{3,6}:cone",,{},{},{},{},5,3,5,4,2,3,3,2
ddgp-p2-n9-0020,ddgp,2,9,2,5-9;6-7,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{2,6}:base-clique;{9}@{2,6}:cone;{7}@{2,5}:base-clique;{7}@{2,5}:cone",,{},{},{},{},5,4,5,5,4,5,5,2
ddgp-p2-n9-0021,ddgp,2,9,2,3-4;6-9,4,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,6,7,9}","{1,2,3,4,6,7,9}","{9}@{1,7}:base-clique;{9}@{1,7}:cone;{6,7,9}@{1,2}:cone;{4}@{1,2}:cone;{4,6,7,9}@{1,2}:base-clique","{6,7,9}@{1,2}:cone","{};{6,7,9}","{};{6,7,9}","{};{6,7,9}","{};{6,7,9}",5,3,7,5,3,7,4,2
ddgp-p2-n9-0022,ddgp,2,9,2,5-7;7-8,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,5,6,7,8}","{8}@{5,6}:base-clique;{8}@{5,6}:cone;{7}@{2,3}:base-clique;{7}@{2,3}:cone;{6,8}@{3,5}:base-clique;{6,8}@{3,5}:cone;{5,6,8}@{1,3}:base-clique;{5,6,8}@{1,3}:cone",,{},"{};{6};{5,7,8};{5,6,7,8}",{},{},5,5,5,4,3,4,4,2
ddgp-p2-n9-0023,ddgp,2,9,2,1-6;2-6,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6}","{1,2,3,4,5,6}","{6}@{3,5}:base-clique;{6}@{3,5}:cone;{4,5,6}@{1,3}:base-clique;{4,5,6}@{1,3}:cone",,{},{},{},{},4,3,5,4,3,5,5,2
ddgp-p2-n9-0024,ddgp,2,9,2,3-9;4-5,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,9}","{1,2,3,4,5,6,9}","{9}@{1,6}:base-clique;{9}@{1,6}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone",,{},{},{},{},5,3,6,5,3,6,5,2
ddgp-p2-n9-0025,ddgp,2,9,2,3-5;3-9,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,9}","{1,2,3,4,5,9}","{9}@{4,5}:base-clique;{9}@{4,5}:cone",,{},{},{},{},5,5,3,3,2,1,2,1
ddgp-p2-n9-0026,ddgp,2,9,2,1-7;4-6,3,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7}","{1,2,3,4,6,7}","{7}@{3,6}:base-clique;{7}@{3,6}:cone;{6,7}@{2,3}:cone;{4}@{2,3}:cone;{4,6,7}@{2,3}:base-clique",,{},"{};{4,6}",{},{},4,1,5,4,1,5,1,1
ddgp-p2-n9-0027,ddgp,2,9,2,7-9;8-9,6,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{1,5}:base-clique;{9}@{1,5}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone",,{},"{};{7,8,9}",{},{},6,5,7,6,5,7,7,2
ddgp-p2-n9-0028,ddgp,2,9,2,3-8;4-5,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,8}","{1,2,3,4,5,7,8}","{8}@{2,7}:base-clique;{8}@{2,7}:cone;{7,8}@{2,5}:base-clique;{7,8}@{2,5}:cone;{5,7,8}@{1,2}:base-clique;{5,7,8}@{1,2}:cone",,{},{};{7},{},{},6,4,9,6,4,9,5,2
ddgp-p2-n9-0029,ddgp,2,9,2,2-6;3-9,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,9}","{1,2,3,4,6,9}","{9}@{4,6}:base-clique;{9}@{4,6}:cone",,{},{},{},{},5,4,4,4,3,3,3,1
ddgp-p2-n9-0030,ddgp,2,9,2,2-5;3-7,2,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,7}","{1,2,3,5,7}","{7}@{1,5}:base-clique;{7}@{1,5}:cone;{5,7}@{1,3}:base-clique;{5,7}@{1,3}:cone",,{},{},{},{},6,5,6,4,2,5,2,1
ddgp-p2-n9-0031,ddgp,2,9,2,3-9;5-7,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{1,7}:base-clique;{9}@{1,7}:cone",,{},{},{},{},6,5,6,6,5,6,7,2
ddgp-p2-n9-0032,ddgp,2,9,2,2-6;6-9,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,8,9}","{1,2,3,5,6,8,9}","{9}@{3,8}:base-clique;{9}@{3,8}:cone;{8,9}@{2,3}:base-clique;{8,9}@{2,3}:cone;{6}@{1,5}:base-clique;{6}@{1,5}:cone;{5,6}@{1,3}:base-clique;{5,6}@{1,3}:cone",,{},"{};{8};{5};{5,8}",{},{},6,3,10,6,3,10,4,2
ddgp-p2-n9-0033,ddgp,2,9,2,3-9;8-9,5,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,2,2,True,4,False,False,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6,8,9}","{1,3,4,5,6,8,9}","{9}@{1,6}:base-clique;{9}@{1,6}:cone;{8}@{1,5}:base-clique;{8}@{1,5}:cone;{6,9}@{1,4}:base-clique;{6,9}@{1,4}:cone;{4,5,6,8,9}@{1,3}:base-clique;{4,5,6,8,9}@{1,3}:cone","{4,5,6,8,9}@{1,3}:base-clique;{4,5,6,8,9}@{1,3}:cone","{};{4,5,6,8,9}","{};{6};{4,5,8,9};{4,5,6,8,9}","{};{4,5,6,8,9}","{};{4,5,6,8,9}",6,4,12,5,4,8,6,2
ddgp-p2-n9-0034,ddgp,2,9,2,2-4;7-8,4,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,2,2,True,4,False,False,True,1,1,True,2,True,True,True,1,True,True,"{4,6,7,8}","{1,2,3,4,6,7,8}","{8}@{2,6}:base-clique;{8}@{2,6}:cone;{7}@{1,6}:base-clique;{7}@{1,6}:cone;{6,7,8}@{1,2}:base-clique;{6,7,8}@{1,2}:cone;{4}@{1,3}:base-clique;{4}@{1,3}:cone","{6,7,8}@{1,2}:base-clique;{6,7,8}@{1,2}:cone","{};{6,7,8}","{};{7,8};{6};{6,7,8}","{};{6,7,8}","{};{6,7,8}",5,3,8,5,3,8,4,2
ddgp-p2-n9-0035,ddgp,2,9,2,1-9;7-9,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,8}:base-clique;{9}@{2,8}:cone;{7}@{1,5}:base-clique;{7}@{1,5}:cone",,{},{},{},{},6,5,7,6,5,7,9,3
ddgp-p2-n9-0036,ddgp,2,9,2,3-8;4-6,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{5,6,7,8}@{2,3}:base-clique;{5,6,7,8}@{2,3}:cone;{4}@{1,2}:base-clique;{4}@{1,2}:cone",,{},"{};{4,5,6,7,8}",{},{},6,5,8,6,5,8,12,4
ddgp-p2-n9-0037,ddgp,2,9,2,3-4;4-5,2,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5}","{1,2,3,4,5}","{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4}@{1,2}:base-clique;{4}@{1,2}:cone",,{},{},{},{},5,2,7,4,1,5,1,1
ddgp-p2-n9-0038,ddgp,2,9,2,1-6;6-7,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7}","{1,2,3,4,6,7}","{7}@{2,4}:base-clique;{7}@{2,4}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone",,{},{},{},{},4,4,2,3,2,2,2,1
ddgp-p2-n9-0039,ddgp,2,9,2,4-6;6-7,4,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6,7}","{2,3,4,5,6,7}","{7}@{2,5}:base-clique;{7}@{2,5}:cone;{6}@{2,3}:cone;{4,5,7}@{2,3}:cone;{4,5,6,7}@{2,3}:base-clique","{4,5,6,7}@{2,3}:base-clique","{};{4,5,6,7}","{};{4,5,6,7}","{};{4,5,6,7}","{};{4,5,6,7}",4,3,2,3,2,2,3,2
ddgp-p2-n9-0040,ddgp,2,9,2,1-7;6-7,2,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{6,7}","{1,2,3,6,7}","{7}@{2,3}:base-clique;{7}@{2,3}:cone;{6}@{1,3}:base-clique;{6}@{1,3}:cone",,{},{},{},{},5,2,7,3,0,3,0,0
ddgp-p2-n9-0041,ddgp,2,9,2,2-8;6-8,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{6,7,8}","{1,2,3,6,7,8}","{8}@{1,7}:base-clique;{8}@{1,7}:cone",,{},{},{},{},5,3,6,5,3,6,4,2
ddgp-p2-n9-0042,ddgp,2,9,2,1-6;1-8,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,8}","{1,2,3,4,6,7,8}","{8}@{2,7}:base-clique;{8}@{2,7}:cone;{7,8}@{2,6}:base-clique;{7,8}@{2,6}:cone;{6,7,8}@{2,4}:base-clique;{6,7,8}@{2,4}:cone",,{},{};{7},{},{},6,6,6,5,4,5,7,3
ddgp-p2-n9-0043,ddgp,2,9,2,2-7;5-7,3,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,7}","{1,2,4,5,7}","{7}@{1,4}:cone;{5}@{1,4}:cone;{5,7}@{1,4}:base-clique;{4,5,7}@{1,2}:base-clique;{4,5,7}@{1,2}:cone","{4,5,7}@{1,2}:base-clique;{4,5,7}@{1,2}:cone","{};{4,5,7}","{};{4,5,7}","{};{4,5,7}","{};{4,5,7}",5,3,5,2,1,1,1,1
ddgp-p2-n9-0044,ddgp,2,9,2,1-9;5-6,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,9}","{1,2,3,4,5,6,9}","{9}@{3,4}:base-clique;{9}@{3,4}:cone;{5}@{1,4}:base-clique;{5}@{1,4}:cone",,{},{},{},{},6,5,11,6,5,11,5,1
ddgp-p2-n9-0045,ddgp,2,9,2,4-7;5-8,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,8}","{1,2,3,4,5,7,8}","{8}@{3,7}:base-clique;{8}@{3,7}:cone",,{},{},{},{},6,6,6,5,4,4,5,2
ddgp-p2-n9-0046,ddgp,2,9,2,2-8;5-6,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8}","{1,2,3,4,5,6,8}","{8}@{1,3}:base-clique;{8}@{1,3}:cone;{6}@{3,4}:base-clique;{6}@{3,4}:cone;{5}@{1,2}:base-clique;{5}@{1,2}:cone;{4,6}@{2,3}:base-clique;{4,6}@{2,3}:cone",,{},"{};{5,6};{4};{4,5,6}",{},{},5,2,7,4,1,5,1,1
ddgp-p2-n9-0047,ddgp,2,9,2,2-7;7-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{1,3}:base-clique;{8}@{1,3}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone",,{},{},{},{},6,6,5,6,6,5,15,4
ddgp-p2-n9-0048,ddgp,2,9,2,3-7;8-9,6,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,3,3,True,8,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{2,4}:base-clique;{9}@{2,4}:cone;{8}@{2,3}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7}@{4,5}:base-clique;{6,7}@{4,5}:cone;{5,6,7}@{1,4}:base-clique;{5,6,7}@{1,4}:cone",,{},"{};{8,9};{6};{6,8,9};{5};{5,8,9};{5,6};{5,6,8,9}",{},{},5,6,7,5,6,7,10,3
ddgp-p2-n9-0049,ddgp,2,9,2,1-9;5-9,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,9}","{1,2,3,4,5,6,9}","{9}@{2,6}:base-clique;{9}@{2,6}:cone;{6,9}@{2,4}:base-clique;{6,9}@{2,4}:cone;{5}@{1,3}:cone",,{},{};{6},{},{},5,4,4,5,4,4,5,2
ddgp-p2-n9-0050,ddgp,2,9,2,4-6;6-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{4,8}:base-clique;{9}@{4,8}:cone;{6}@{3,5}:base-clique;{6}@{3,5}:cone;{5,6}@{3,4}:base-clique;{5,6}@{3,4}:cone",,{},"{};{5,6,9}",{},{},6,6,6,6,6,6,10,3
ddgp-p2-n9-0051,ddgp,2,9,2,4-9;5-8,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{1,6}:base-clique;{9}@{1,6}:cone;{8}@{4,6}:base-clique;{8}@{4,6}:cone;{4,6,8,9}@{1,2}:base-clique",,{},"{};{4,6,9}",{},{},5,3,5,5,3,5,3,1
ddgp-p2-n9-0052,ddgp,2,9,2,2-7;4-7,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7}","{1,2,3,4,5,6,7}","{7}@{1,6}:base-clique;{7}@{1,6}:cone",,{},{},{},{},5,5,4,5,5,4,10,3
ddgp-p2-n9-0053,ddgp,2,9,2,1-7;5-6,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7}","{1,2,3,5,6,7}","{7}@{2,5}:base-clique;{7}@{2,5}:cone;{6}@{1,3}:cone",,{},{},{},{},4,2,4,3,1,2,1,1
ddgp-p2-n9-0054,ddgp,2,9,2,1-7;2-7,2,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,7}","{1,2,3,4,7}","{7}@{3,4}:base-clique;{7}@{3,4}:cone",,{},{},{},{},5,5,3,3,2,2,2,1
ddgp-p2-n9-0055,ddgp,2,9,2,1-7;3-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,8}","{1,2,3,4,6,7,8}","{8}@{2,4}:base-clique;{8}@{2,4}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone",,{},{},{},{},5,4,5,4,3,4,3,1
ddgp-p2-n9-0056,ddgp,2,9,2,1-7;6-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,9}","{1,2,3,4,6,7,9}","{9}@{2,3}:base-clique;{9}@{2,3}:cone;{4,6,7}@{1,3}:base-clique;{4,6,7}@{1,3}:cone",,{},"{};{4,6,7,9}",{},{},5,4,5,5,4,5,6,2
